ID;Venta;Campana;Edad;Masculino;Capital;Oferta;NSE;Actividad;Empleador;Jubilado;Cant_bcos;Monto_Bcos;Banc_12m;Banc_13_24;Banco_1
11150;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11151;1;1;59;0;0;213000;B;Monotributo H;0;0;0;0;0;0;0
11152;1;1;59;0;0;50000;C2;Monotributo B;0;0;1;48000;7;0;Bco Macro
11153;0;1;59;0;0;108100;C2;Autonomo;0;0;1;16000;10;12;Naranja
11154;1;1;59;0;0;108100;C2;Autonomo;0;0;0;0;0;2;0
11155;0;1;59;0;0;34300;D1;Informal;0;0;0;0;0;9;0
11156;0;1;59;0;0;108100;C2;Empleado;0;0;0;0;0;1;0
11157;0;1;58;0;0;511100;A;Autonomo;0;0;1;14000;10;10;Naranja
11159;0;1;59;0;0;213000;C1;Empleado;0;0;1;23000;11;12;Bco Santander Rio
11161;1;1;59;0;1;37700;C2;Monotributo B;0;0;0;0;0;0;0
11162;1;1;61;0;1;37700;C3;Monotributo B;0;0;0;0;0;0;0
11163;1;1;59;0;1;50000;C2;Monotributo B;0;0;1;1661;11;12;Bco Galicia
11164;1;1;59;0;0;103000;C2;Monotributo D;0;0;1;15000;1;1;Bco Santander Rio
11165;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11167;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11168;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11169;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11170;1;1;58;0;0;77100;C1;Monotributo D;0;0;0;0;0;0;0
11171;0;1;59;0;0;34300;D1;Informal;0;0;1;83000;10;12;Naranja
11172;1;1;59;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11173;1;1;59;0;1;103000;C1;Monotributo D;0;0;1;7000;9;8;Naranja
11174;1;1;59;0;0;103000;C2;Monotributo D;0;0;1;19000;9;12;Bco Industrial
11175;1;1;59;0;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
11176;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11177;1;1;59;0;1;103000;C2;Monotributo D;0;0;1;163000;11;12;BBVA SA
11178;1;1;61;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11179;1;1;58;0;0;34300;D1;Informal;0;0;0;0;0;4;0
11181;1;1;58;0;0;77100;C3;Monotributo D;0;0;0;0;0;0;0
11183;1;1;59;0;0;50000;C3;Monotributo B;0;0;0;0;8;0;0
11185;0;1;59;0;0;34300;D1;Informal;0;0;1;17000;10;12;Naranja
11186;1;1;59;0;0;34300;C2;Monotributo A;0;0;1;31000;10;12;Naranja
11187;0;1;59;0;0;34300;D1;Informal;0;0;1;43000;10;12;Naranja
11188;1;1;59;0;1;50000;C2;Monotributo B;0;1;1;40000;8;4;Naranja
11191;1;1;59;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11192;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11193;0;1;61;0;0;34300;D1;Informal;0;0;1;3000;7;12;Naranja
11194;1;1;59;0;0;103000;C2;Monotributo D;0;0;1;162000;9;0;Bco Nacion
11196;1;1;58;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11197;1;1;59;0;0;50000;C2;Monotributo B;0;0;1;3000;11;12;BBVA SA
11198;0;1;59;0;0;63600;C3;Empleado;0;0;1;28000;10;12;Naranja
11199;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11200;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11201;1;1;58;0;0;50000;C2;Monotributo B;0;0;1;7000;3;6;Naranja
11202;1;1;59;0;1;103000;C2;Monotributo D;0;0;1;67000;10;12;Retail
11203;1;1;59;0;1;25900;C2;Monotributo A;0;0;0;0;0;0;0
11204;1;1;58;0;1;167100;C2;Monotributo F;0;0;1;71000;11;12;HSBC
11207;1;1;58;0;0;50000;C3;Monotributo B;0;0;1;15000;10;12;Naranja
11208;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11209;1;1;59;0;0;50000;D1;Monotributo B;0;0;0;0;7;9;0
11210;1;1;59;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11211;0;1;59;0;0;213000;C1;Autonomo;0;0;1;402000;11;12;Bco Santander Rio
11212;0;1;58;0;0;63600;C3;Empleado;0;0;1;35000;10;12;Naranja
11213;1;1;59;0;0;50000;C2;Monotributo B;0;0;1;16000;11;12;Retail
11214;0;1;59;0;0;63600;C3;Empleado;0;0;1;56000;10;12;Naranja
11215;0;1;59;0;1;34300;D1;Informal;0;0;1;18000;10;12;Naranja
11217;1;1;59;0;1;103000;C2;Monotributo D;0;0;1;4000;10;10;Naranja
11219;1;1;59;0;0;103000;C2;Monotributo D;0;0;0;0;4;6;0
11220;1;1;59;0;1;125000;C2;Monotributo F;0;0;0;0;0;0;0
11221;0;1;58;0;0;108100;C2;Autonomo;0;0;0;0;0;3;0
11222;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11223;1;1;59;0;0;137700;C2;Monotributo E;0;0;1;73000;11;12;ICBC
11224;1;1;59;0;0;420700;A;Monotributo H;0;0;0;0;0;0;0
11226;1;1;61;0;1;37700;C3;Monotributo B;0;0;0;0;0;0;0
11227;1;1;59;0;0;50000;C2;Monotributo B;0;0;1;7000;10;12;Financiera
11228;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11229;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11231;1;1;59;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11232;1;1;58;0;0;103000;C3;Monotributo D;0;0;1;23000;7;6;Naranja
11233;0;1;58;0;0;34300;D1;Informal;0;0;1;38000;10;12;Naranja
11234;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11235;1;1;58;0;0;103000;C2;Monotributo D;0;0;1;8000;11;11;Mutual
11237;1;1;58;0;0;213000;A;Monotributo H;0;0;0;0;0;0;0
11238;0;1;58;0;0;63600;C3;Empleado;0;0;1;126000;10;12;Naranja
11240;0;1;59;0;0;89100;C2;Empleado;0;0;1;53000;10;12;Naranja
11241;0;1;59;0;1;108100;C2;Empleado;0;0;0;0;0;3;0
11242;0;1;59;0;1;34300;D1;Informal;0;0;1;12000;10;12;Naranja
11244;1;1;59;0;0;108100;C2;Autonomo;0;0;1;25000;10;11;Naranja
11246;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11247;1;1;58;0;1;50000;C2;Monotributo C;0;0;0;0;0;0;0
11249;1;1;59;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11250;0;1;58;0;0;213000;C1;Empleado;0;0;1;40000;11;12;Bco Nacion
11251;1;1;58;0;0;213000;C1;Empleado;0;0;1;35000;11;12;Bco Macro
11252;0;1;59;0;0;108100;C2;Empleado;0;0;1;23000;10;12;Naranja
11254;1;1;58;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11255;1;1;59;0;0;125000;B;Monotributo F;0;0;0;0;0;0;0
11256;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11257;0;1;58;0;0;213000;C1;Empleado;0;0;1;88000;11;12;Mutual
11258;1;1;58;0;0;125000;C1;Monotributo F;0;0;0;0;0;0;0
11259;1;1;58;0;0;34300;D1;Informal;0;0;1;22000;10;11;Naranja
11260;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11261;0;1;59;0;1;34300;D1;Informal;0;0;1;77000;10;12;Naranja
11262;1;1;59;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11263;1;1;58;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11264;1;1;57;0;0;103000;D1;Monotributo D;0;0;1;6000;11;12;Bco Santander Rio
11265;1;1;57;0;0;77100;A;Monotributo D;0;0;0;0;0;0;0
11266;1;1;58;0;0;103000;C2;Monotributo E;0;0;0;0;0;0;0
11267;1;1;57;0;0;108100;C2;Empleado;0;0;0;0;0;2;0
11268;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11270;1;1;62;0;0;34300;C2;Monotributo A;0;0;1;14000;7;12;Retail
11271;0;1;58;0;0;34300;D1;Informal;0;0;1;19000;10;12;Naranja
11272;1;1;59;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11274;0;1;59;0;0;108100;C2;Empleado;0;0;1;3000;7;12;Naranja
11275;1;1;58;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11276;1;1;58;0;0;103000;C2;Monotributo D;0;0;0;0;1;0;0
11279;1;1;58;0;0;66700;C2;Monotributo C;0;0;1;10000;10;4;Naranja
11280;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11281;1;1;59;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11282;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11284;1;1;58;0;1;37700;C2;Monotributo B;0;0;0;0;0;0;0
11285;0;1;58;0;0;213000;C1;Autonomo;1;0;1;41000;11;12;Bco Santander Rio
11286;1;1;58;0;1;50000;C2;Monotributo B;0;0;0;0;3;12;0
11287;1;1;58;0;1;50000;C3;Monotributo B;0;0;1;25000;10;12;Naranja
11289;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11291;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11293;1;1;58;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11294;1;1;58;0;0;50000;C3;Monotributo B;0;0;1;9000;11;12;Bco Hipotecario
11295;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11296;1;1;57;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11297;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11298;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11299;0;1;58;0;0;63600;C3;Empleado;0;0;1;75000;10;12;Naranja
11300;1;1;58;0;0;137700;C2;Monotributo E;0;0;1;42000;6;12;Bco Macro
11301;1;1;58;0;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
11302;1;1;58;0;0;50000;C2;Monotributo B;0;0;1;67000;11;12;Bco Nacion
11303;1;1;58;0;1;137700;C1;Monotributo E;0;0;1;5000;9;12;Naranja
11304;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11305;1;1;58;0;0;167100;C2;Monotributo F;0;0;0;0;10;12;0
11306;1;1;58;0;0;34300;C3;Monotributo A;0;1;1;73000;11;12;Bco Nacion
11307;1;1;58;0;0;50000;C2;Monotributo B;0;0;1;10000;11;12;Retail
11308;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11309;1;1;58;0;1;50000;C3;Monotributo B;0;0;1;65000;6;10;Naranja
11310;1;1;58;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11311;1;1;57;0;0;108100;C2;Autonomo;1;0;1;50000;10;12;Naranja
11312;1;1;59;0;0;103000;C2;Monotributo E;0;0;0;0;0;0;0
11313;0;1;58;0;0;329900;B;Empleado;0;0;1;185000;11;12;Bco Macro
11314;1;1;57;0;0;137700;C3;Monotributo E;0;0;1;28000;10;7;Naranja
11316;1;1;57;0;0;108100;C2;Autonomo;0;0;1;299000;11;12;Bco Nacion
11318;1;1;58;0;0;103000;C2;Monotributo D;0;0;1;12000;10;12;Naranja
11319;1;1;58;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11320;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11321;1;1;58;0;1;50000;C2;Monotributo B;0;0;1;15976;11;12;Bco Galicia
11323;1;1;58;0;1;37700;C3;Monotributo B;0;0;0;0;0;0;0
11324;1;1;58;0;0;50000;D1;Monotributo B;0;0;1;7000;10;12;Naranja
11325;0;1;58;0;1;34300;D1;Informal;0;0;1;25000;10;12;Naranja
11327;0;1;58;0;0;34300;D1;Informal;0;0;1;69000;10;12;Naranja
11328;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11329;1;1;58;0;0;103000;C3;Monotributo D;0;0;1;7000;1;4;Retail
11330;1;1;57;0;0;213000;C2;Monotributo H;0;0;0;0;0;0;0
11331;1;1;58;0;0;50000;D1;Monotributo B;0;0;1;24000;11;12;BBVA SA
11332;1;1;58;0;0;108100;C2;Autonomo;0;1;1;8000;9;0;Naranja
11333;1;1;58;0;0;34300;C2;Monotributo A;0;1;1;17000;11;12;Bco Nacion
11334;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11335;1;1;57;0;0;89100;C2;Autonomo;0;0;0;0;0;0;0
11336;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11337;0;1;58;0;0;34300;D1;Informal;0;0;1;10000;10;12;Naranja
11339;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11340;1;1;57;0;0;103000;C2;Monotributo E;0;0;0;0;0;0;0
11341;1;1;58;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11343;0;1;57;0;1;213000;C1;Autonomo;0;0;1;258000;11;12;Bco Santander Rio
11344;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11345;1;1;58;0;1;50000;C2;Monotributo B;0;0;1;13000;10;12;Naranja
11346;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11347;1;1;57;0;0;34300;D1;Monotributo A;0;0;1;27000;10;12;Naranja
11349;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11350;1;1;57;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11351;0;1;57;0;0;329900;B;Autonomo;0;0;1;38000;5;1;Bco Macro
11352;1;1;59;0;0;103000;C2;Monotributo D;0;0;1;183000;9;12;Bco Nacion
11353;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11354;0;1;76;0;0;213000;C1;Informal;0;0;1;337000;11;12;Bco Santander Rio
11356;1;1;57;0;0;103000;C1;Monotributo D;0;0;0;0;9;10;0
11357;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11358;1;1;57;0;0;34300;C2;Monotributo A;0;0;1;16000;4;12;Naranja
11359;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11361;1;1;58;0;0;103000;C3;Monotributo E;0;0;0;0;0;0;0
11362;1;1;58;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11363;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11364;1;1;57;0;0;103000;C2;Monotributo D;0;0;0;0;9;12;0
11365;1;1;57;0;0;34300;C2;Monotributo A;0;0;1;62000;10;12;BBVA SA
11367;1;1;57;0;0;50000;C3;Monotributo B;0;0;1;59000;11;12;Mutual
11369;0;1;57;0;0;37700;C3;Informal;0;0;1;20000;7;10;Naranja
11370;0;1;57;0;0;108100;C2;Empleado;0;0;0;0;0;6;0
11371;1;1;57;0;0;103000;C3;Monotributo D;0;0;1;89000;10;2;Bco Nacion
11372;1;1;57;0;0;34300;C2;Monotributo A;0;0;0;0;3;9;0
11373;1;1;57;0;0;66700;C3;Monotributo C;0;0;1;114000;9;0;Bco Nacion
11376;1;1;56;0;0;34300;C2;Monotributo A;0;0;1;30000;3;0;Naranja
11377;1;1;56;0;0;213000;C2;Monotributo H;0;0;0;0;0;0;0
11378;1;1;57;0;0;103000;C2;Monotributo E;0;0;0;0;0;0;0
11379;1;1;58;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11380;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11381;1;1;58;0;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
11382;0;1;57;0;0;213000;C1;Autonomo;0;0;1;245000;11;12;BBVA SA
11383;0;1;58;0;0;89100;C2;Empleado;0;0;1;19000;10;12;Naranja
11384;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11385;0;1;57;0;0;52500;C3;Empleado;0;0;1;39000;10;12;Naranja
11386;1;1;58;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11387;1;1;57;0;0;34300;C2;Monotributo A;0;0;1;1000;10;12;Naranja
11391;0;1;57;0;0;63600;C3;Informal;0;0;1;8000;10;12;Naranja
11393;1;1;59;0;0;66700;C2;Monotributo C;0;0;1;32000;10;12;Naranja
11394;1;1;57;0;1;63600;C3;Empleado;0;0;1;76000;10;12;Naranja
11396;1;1;57;0;1;50000;C2;Monotributo C;0;0;0;0;0;0;0
11397;1;1;57;0;1;66700;C2;Monotributo C;0;0;1;50000;10;12;Naranja
11398;1;1;57;0;0;50000;C3;Monotributo B;0;0;0;0;8;10;0
11400;1;1;57;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11401;0;1;57;0;0;73500;C2;Empleado;0;0;1;37000;9;12;Naranja
11402;1;1;57;0;0;50000;C3;Monotributo B;0;0;1;19000;10;12;Naranja
11403;1;1;57;0;0;213000;C1;Autonomo;0;0;1;14000;11;12;Bco Patagonia
11404;1;1;58;0;1;151700;C1;Monotributo G;0;0;0;0;0;0;0
11405;0;1;57;0;0;511100;A;Autonomo;0;0;1;120056;11;12;Bco Galicia
11406;1;1;57;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11407;1;1;57;0;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
11408;0;1;57;0;0;34300;D1;Informal;0;0;1;71000;10;12;Naranja
11409;1;1;57;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11410;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11411;0;1;57;0;0;213000;C1;Empleado;0;0;1;30000;10;12;Naranja
11412;1;1;58;0;0;50000;C3;Monotributo B;0;0;1;2000;6;0;Naranja
11413;1;1;56;0;0;50000;C2;Monotributo B;0;0;1;3000;11;12;HSBC
11414;1;1;56;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11415;1;1;56;0;0;34300;D1;Informal;0;0;1;25000;10;12;Naranja
11416;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11417;0;1;57;0;0;258700;B;Autonomo;0;1;1;10000;3;10;Naranja
11418;1;1;58;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11419;1;1;57;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11421;1;1;57;0;0;25900;C2;Monotributo A;0;0;0;0;0;0;0
11422;1;1;57;0;0;34300;D1;Informal;0;0;1;12000;10;12;Naranja
11423;1;1;57;0;0;50000;C2;Monotributo C;0;0;1;4000;11;12;Financiera
11424;1;1;56;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11425;1;1;57;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11426;1;1;56;0;1;34300;D1;Informal;0;0;0;0;0;5;0
11428;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11429;1;1;56;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11430;1;1;57;0;0;34300;C2;Monotributo A;0;0;1;59000;10;2;Bco Nacion
11431;1;1;58;0;0;125000;C2;Monotributo F;0;0;0;0;0;0;0
11432;1;1;56;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11433;1;1;56;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11435;1;1;56;0;0;103000;C2;Monotributo E;0;0;0;0;0;0;0
11436;1;1;57;0;0;50000;C3;Monotributo B;0;0;1;14000;11;12;Mutual
11437;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11440;0;1;56;0;0;108100;C2;Empleado;0;0;1;17000;10;12;Naranja
11441;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11442;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11443;0;1;57;0;0;213000;C1;Autonomo;0;0;1;2000;9;5;Bco Credicoop
11444;1;1;56;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11445;1;1;57;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11446;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11447;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11448;1;1;60;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11450;1;1;57;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11451;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11452;1;1;58;0;0;213000;C1;Autonomo;0;0;1;1000;9;8;Naranja
11453;1;1;56;0;0;50000;C2;Monotributo B;0;0;0;0;10;10;0
11454;1;1;56;0;0;34300;C3;Monotributo A;0;0;1;20000;10;12;Naranja
11455;1;1;57;0;0;50000;D1;Monotributo B;0;0;1;14000;10;12;Naranja
11456;1;1;57;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11457;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11458;1;1;56;0;0;34300;D1;Monotributo A;0;0;1;40000;10;11;Naranja
11460;1;1;56;0;0;50000;C3;Monotributo B;0;0;1;76000;11;12;Bco Macro
11462;0;1;56;0;0;37700;C3;Informal;0;0;0;0;0;3;0
11463;0;1;56;0;0;34300;D1;Informal;0;0;1;31000;10;12;Naranja
11464;1;1;56;0;0;50000;C3;Monotributo B;0;0;1;9000;5;11;Naranja
11465;1;1;57;0;0;52500;C3;Empleado;0;0;1;8000;6;0;Naranja
11466;0;1;56;0;0;34300;D1;Informal;0;0;1;57000;10;12;Naranja
11467;1;1;57;0;1;50000;C2;Monotributo B;0;0;1;10000;10;12;Naranja
11468;0;1;57;0;0;34300;D1;Informal;0;0;1;39000;10;12;Naranja
11469;1;1;57;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11470;1;1;57;0;1;108100;C2;Empleado;0;0;1;11000;10;3;Naranja
11471;1;1;57;0;1;34300;D1;Informal;0;0;1;117000;6;7;Naranja
11472;1;1;56;0;1;37700;C2;Monotributo B;0;0;0;0;0;0;0
11473;1;1;57;0;0;103000;C2;Monotributo D;0;0;1;79000;11;12;Bco Macro
11474;1;1;55;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11475;1;1;57;0;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
11477;1;1;57;0;0;151700;C1;Monotributo G;0;0;0;0;0;0;0
11478;1;1;56;0;0;50000;C3;Monotributo B;0;0;1;2000;9;10;Naranja
11479;1;1;57;0;0;50000;C2;Monotributo B;0;0;1;50000;10;11;BBVA SA
11480;1;1;56;0;0;50000;D1;Monotributo B;0;0;1;2000;11;6;Financiera
11481;0;1;56;0;0;34300;D1;Informal;0;0;1;39000;10;12;Naranja
11482;1;1;51;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11483;0;1;56;0;0;89100;C2;Empleado;0;0;1;19000;10;12;Naranja
11484;1;1;56;0;0;103000;C2;Monotributo D;0;0;1;164000;7;0;Bco Macro
11485;1;1;56;0;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
11486;1;1;57;0;0;25900;C2;Monotributo A;0;0;0;0;0;0;0
11488;1;1;56;0;0;25900;C2;Monotributo A;0;0;0;0;0;0;0
11489;1;1;56;0;0;103000;C2;Monotributo D;0;0;1;3000;4;0;Naranja
11490;1;1;57;0;0;213000;C1;Autonomo;1;0;1;152000;11;12;BBVA SA
11491;1;1;57;0;1;50000;C1;Monotributo B;0;0;1;25000;9;12;Naranja
11493;1;1;56;0;0;137700;C1;Monotributo E;0;0;1;71000;10;12;Naranja
11494;0;1;56;0;0;34300;D1;Informal;0;0;1;3000;10;12;Naranja
11495;1;1;56;0;1;34300;D1;Informal;0;0;1;5000;9;12;Naranja
11496;0;1;56;0;0;34300;D1;Informal;0;0;1;87000;10;12;Naranja
11498;1;1;56;0;0;137700;C2;Monotributo E;0;0;1;29000;10;12;Naranja
11499;1;1;56;0;1;63600;C3;Empleado;0;0;1;8000;7;7;Naranja
11500;0;1;57;0;0;213000;C1;Empleado;0;0;1;165000;11;7;Bco Nacion
11501;1;1;56;0;1;103000;C2;Monotributo D;0;0;1;32000;10;12;Naranja
11502;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11503;1;1;57;0;1;34300;C2;Monotributo A;0;0;1;7000;10;12;Naranja
11504;1;1;55;0;0;66700;C2;Monotributo C;0;0;1;24000;10;12;Naranja
11505;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11506;1;1;55;0;0;34300;D1;Informal;0;0;1;16000;10;12;Naranja
11507;1;1;55;0;0;103000;C2;Monotributo D;0;0;1;5000;11;7;BBVA SA
11508;0;1;56;0;0;52500;C3;Informal;0;0;0;0;0;7;0
11509;0;1;56;0;0;34300;D1;Informal;0;0;1;23000;9;12;Naranja
11510;1;1;56;0;0;66700;C1;Monotributo C;0;0;0;0;10;12;0
11511;1;1;56;0;0;50000;C2;Monotributo B;0;0;1;29000;10;12;Naranja
11512;1;1;56;0;0;66700;C2;Monotributo C;0;0;1;13000;6;0;Naranja
11515;1;1;57;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11516;1;1;56;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11517;0;1;56;0;0;144500;C1;Empleado;0;0;1;356030;11;12;Bco Galicia
11518;0;1;57;0;0;213000;C1;Autonomo;0;0;1;17000;11;11;Bco Macro
11519;1;1;56;0;0;50000;C2;Monotributo B;0;0;1;19000;10;12;Naranja
11520;1;1;56;0;0;50000;D1;Monotributo B;0;0;1;69000;11;12;Bco Macro
11521;1;1;58;0;1;50000;C3;Monotributo C;0;0;0;0;0;0;0
11522;0;1;56;0;1;34300;D1;Informal;0;0;1;5000;10;12;Naranja
11524;0;1;56;0;1;73500;C2;Informal;0;0;1;21000;9;12;Naranja
11525;0;1;56;0;1;108100;C2;Empleado;0;0;1;90000;10;12;Naranja
11527;0;1;56;0;0;34300;D1;Empleado;0;0;1;3000;10;12;Naranja
11529;0;1;56;0;1;213000;C1;Empleado;0;0;1;44000;11;12;Bco Macro
11530;1;1;56;0;1;34300;D1;Informal;0;0;1;69000;10;12;Naranja
11531;1;1;56;0;1;50000;C2;Monotributo B;0;0;1;40287;11;12;Bco Galicia
11533;0;1;56;0;1;144500;C1;Autonomo;0;0;1;192000;3;6;Bco Macro
11534;1;1;56;0;1;34300;C1;Monotributo A;0;0;1;28000;10;12;Naranja
11535;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11536;1;1;56;0;0;213000;C1;Empleado;0;0;1;81000;11;12;ICBC
11538;1;1;56;0;0;125000;C3;Monotributo F;0;0;0;0;0;0;0
11539;1;1;57;0;0;66700;C2;Monotributo C;0;0;1;35000;10;12;Naranja
11540;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11541;1;1;56;0;0;50000;C1;Monotributo B;0;0;1;37000;10;12;Naranja
11542;1;1;56;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11543;1;1;56;0;0;137700;C3;Monotributo E;0;0;1;21000;7;0;Naranja
11545;1;1;55;0;0;202900;C2;Monotributo G;1;0;1;11000;11;10;Bco Santander Rio
11546;1;1;57;0;0;213000;A;Monotributo H;0;0;0;0;0;0;0
11547;1;1;55;0;0;50000;C3;Monotributo B;0;0;1;60000;10;12;Naranja
11548;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11549;1;1;56;0;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
11551;1;1;56;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
